DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
BM3D,0.15,117,1,28.55372578741077,32.33912958312941,0.8658346791689114
BM3D,0.05,118,1,22.627104693205013,26.718929245791465,0.6719466628677212
BM3D,0.1,118,1,34.42623701679996,34.84857490146212,0.8961708854473245
BM3D,0.15,118,1,30.788398162121823,34.390703776849286,0.8835528595466174
BM3D,0.05,119,1,18.142531827077903,22.79588857651994,0.6240481685555974
BM3D,0.1,119,1,31.74539486137109,31.77111279062512,0.8526426938578815
BM3D,0.15,119,1,25.860789576329267,31.03866906467652,0.8257207682775733
BM3D,0.05,120,1,24.094962225608466,25.12091485513082,0.6157451539737347
BM3D,0.1,120,1,33.4835488251107,33.501151152609786,0.8670723745858855
BM3D,0.15,120,1,29.605355557617475,32.689034714716826,0.8406275235089232
